"game_id","stadium","given_date","given_time","given_lat","given_lon","timestamp_lcl","temperature_air_2m_f","temperature_wetbulb_2m_f","temperature_dewpoint_2m_f","temperature_feelslike_2m_f","temperature_windchill_2m_f","temperature_heatindex_2m_f","humidity_relative_2m_pct","humidity_specific_2m_gpkg","pressure_2m_mb","pressure_mean_sea_level_mb","wind_speed_10m_mph","wind_direction_10m_deg","precipitation_in","snowfall_in","cloud_cover_pct"
"200611050buf","Ralph Wilson Stadium","2006-11-04","01:02:00","42.7738","-78.787","2006-11-04 13:00:00","39.9","33.9","24.1","31.1","31.1","39.9","53","2.7","1003.7","1031.6","15","230","0","0","50"
"200112300mia","Pro Player Stadium","2001-12-29","01:02:00","25.958","-80.2389","2001-12-29 13:00:00","81","67.8","61","82.2","81","82.2","51","11.3","1014.7","1014.9","15","220","0","0","0"
"200111250kan","Arrowhead Stadium","2001-11-24","01:00:00","39.0489","-94.4839","2001-11-24 12:00:00","48","46.4","45","41.6","41.6","48","89","6.6","962.9","990.5","15","220","0","0","100"
"200612240cle","Cleveland Browns Stadium","2006-12-23","01:03:00","41.5061","-81.6995","2006-12-23 13:00:00","46","41.3","36","39","39","46","68","4.5","990","1011.5","15","210","0","0","88"
"200311270dal","Texas Stadium","2003-11-26","04:16:00","32.7473","-97.0945","2003-11-26 15:00:00","73.9","61.6","54","76.7","73.9","76.7","50","9","985.5","1006.5","15","210","0","0","50"
"200212080pit","Heinz Field","2002-12-07","01:01:00","40.4468","-80.0158","2002-12-07 13:00:00","34","27.8","15.1","23.4","23.4","34","45","1.9","972.3","1020.6","15","210","0.05","0","25"
"200109090cin","Paul Brown Stadium","2001-09-08","01:03:00","39.0955","-84.5161","2001-09-08 13:00:00","82.9","73.2","69.1","87","82.9","87","63","15.3","997.2","1014.7","15","210","0","0","25"
"200512240cin","Paul Brown Stadium","2005-12-23","01:03:00","39.0955","-84.5161","2005-12-23 13:00:00","50","41.9","32","44.1","44.1","50","50","3.8","994.7","1012.8","15","210","0","0","0"
"200410310buf","Ralph Wilson Stadium","2004-10-30","01:02:00","42.7738","-78.787","2004-10-30 13:00:00","69.1","66.3","64.9","69.1","69.1","69.1","87","13.5","975.2","1000.6","15","200","0","0","100"
"200311230dal","Texas Stadium","2003-11-22","01:02:00","32.7473","-97.0945","2003-11-22 12:00:00","75.9","64.9","59","78.1","75.9","78.1","56","10.8","984.7","1006.8","15","190","0","0","0"
"200210200nor","Louisiana Superdome","2002-10-19","01:03:00","29.9511","-90.0812","2002-10-19 12:00:00","84","71","64.9","86.4","84","86.4","53","13","1016.2","1016.5","15","180","0","0","88"
"200511200cle","Cleveland Browns Stadium","2005-11-19","01:03:00","41.5061","-81.6995","2005-11-19 13:00:00","48.9","39.5","26.1","42.7","42.7","48.9","41","3","999.7","1021.1","15","180","0","0","0"
"200612100sfo","Monster Park","2006-12-09","04:06:00","37.7138","-122.385","2006-12-09 13:00:00","61","53.2","46.9","61","61","61","60","6.8","1009.2","1009.3","15","140","0","0","50"
"200610080nwe","Gillette Stadium","2006-10-07","01:02:00","42.0909","-71.2643","2006-10-07 13:00:00","59","51.5","45","55.8","55.8","59","60","6.2","1028.6","1030.2","15","90","0","0","100"
"200512040chi","Soldier Field","2005-12-03","01:05:00","41.8623","-87.6167","2005-12-03 12:00:00","28","23.8","14","15.7","15.7","28","55","1.8","993.3","1017.1","15","90","0","0","100"
"200610150nor","Louisiana Superdome","2006-10-14","01:02:00","29.9511","-90.0812","2006-10-14 12:00:00","75.9","60.1","48.9","76.9","75.9","76.9","39","7.2","1019","1019.2","15","90","0","0","0"
"200610080phi","Lincoln Financial Field","2006-10-07","04:14:00","39.9008","-75.1675","2006-10-07 16:00:00","59","53.4","48.9","55.8","55.8","59","69","7.2","1024.4","1026.6","15","50","0","0","100"
"200411210nor","Louisiana Superdome","2004-11-20","01:03:00","29.9511","-90.0812","2004-11-20 12:00:00","66","63.5","62.1","66","66","66","87","11.7","1018.6","1018.7","15","50","0","0","88"
"200011190nor","Louisiana Superdome","2000-11-18","01:02:00","29.9511","-90.0812","2000-11-18 12:00:00","45","44.5","44.1","37.6","37.6","45","97","6","1019.5","1019.8","15","40","0","0","100"
"200010290cle","Cleveland Browns Stadium","2000-10-28","01:03:00","41.5061","-81.6995","2000-10-28 13:00:00","46.9","43.5","39.9","40.2","40.2","46.9","76","5.2","1007.5","1029.5","15","30","0","0","100"
"200512180jax","Alltel Stadium","2005-12-17","01:02:00","30.324","-81.6373","2005-12-17 13:00:00","55.9","53.7","52","51.8","51.8","55.9","87","8.1","1023.5","1023.8","15","20","0","0","100"
"200209290phi","Veterans Stadium","2002-09-28","01:02:00","39.9066","-75.1711","2002-09-28 13:00:00","75","63.7","57","77.4","75","77.4","54","9.8","1015.8","1016.9","14","350","0","0","25"
"200010290nyg","Giants Stadium","2000-10-28","04:07:00","40.8128","-74.0742","2000-10-28 16:00:00","55","43.6","28.9","50.9","50.9","55","37","3.3","1015.6","1015.8","14","350","0","0","0"
"200209150min","Hubert H. Humphrey Metrodome","2002-09-14","04:15:00","44.9709","-93.2548","2002-09-14 15:00:00","68","61.6","57.9","68","68","68","70","10.5","982.3","1012.4","14","340","0","0","88"
"200211170htx","Reliant Stadium","2002-11-16","01:02:00","29.6847","-95.4107","2002-11-16 12:00:00","54","47.4","41","49.5","49.5","54","61","5.3","1021.7","1023.9","14","340","0","0","25"
"200311300was","FedExField","2003-11-29","04:05:00","38.9076","-76.8645","2003-11-29 16:00:00","42.8","36.3","26.6","35.1","35.1","42.8","52","3","1003.4","1014.2","14","320","0","0","88"
"200210130min","Hubert H. Humphrey Metrodome","2002-10-12","01:00:00","44.9709","-93.2548","2002-10-12 12:00:00","53.1","47.4","42.1","48.3","48.3","53.1","66","5.7","989.9","1020.4","14","320","0","0","88"
"200011230det","Pontiac Silverdome","2000-11-22","12:36:00","42.6458","-83.255","2000-11-22 13:00:00","24.1","20.9","12.9","11","11","24.1","62","1.7","982.9","1020.9","14","320","0","0","88"
"200110280rav","PSINet Stadium","2001-10-27","01:01:00","39.278","-76.6227","2001-10-27 13:00:00","50","40.7","28","44.4","44.4","50","42","3.2","1012","1017.7","14","320","0","0","88"
"200212010cle","Cleveland Browns Stadium","2002-11-30","01:04:00","41.5061","-81.6995","2002-11-30 13:00:00","33.1","32.2","30.9","22.6","22.6","33.1","92","3.8","969.6","998.6","14","310","0.02","0","100"
"200311300car","Ericsson Stadium","2003-11-29","01:02:00","35.2258","-80.8528","2003-11-29 13:00:00","43","34","18","35.3","35.3","43","36","2.1","994.4","1022.5","14","310","0","0","25"
"200112300ram","Dome at Americas Center","2001-12-29","01:02:00","38.6328","-90.1885","2001-12-29 12:00:00","24.1","19.9","8.1","11","11","24.1","50","1.4","1007.9","1023.5","14","310","0","0","0"
"200510160buf","Ralph Wilson Stadium","2005-10-15","04:15:00","42.7738","-78.787","2005-10-15 16:00:00","55.9","48.7","42.1","52","52","55.9","60","5.8","980.7","1006.7","14","300","0","0","88"
"200212150cle","Cleveland Browns Stadium","2002-12-14","01:02:00","41.5061","-81.6995","2002-12-14 13:00:00","37.9","36.7","35.1","28.9","28.9","37.9","89","4.4","986.2","1008.2","14","290","0","0","100"
"200112300phi","Veterans Stadium","2001-12-29","04:06:00","39.9066","-75.1711","2001-12-29 16:00:00","42.1","36","27","34.2","34.2","42.1","55","3.1","1006","1007.1","14","290","0","0","100"
"200012310rav","PSINet Stadium","2000-12-30","12:35:00","39.278","-76.6227","2000-12-30 13:00:00","33.1","27.4","15.1","22.6","22.6","33.1","47","1.9","998.8","1004.4","14","290","0","0","75"
"200501020phi","Lincoln Financial Field","2005-01-01","01:05:00","39.9008","-75.1675","2005-01-01 13:00:00","63","51.1","39.9","63","63","63","43","5.1","1024.2","1026.5","14","290","0","0","50"
"200501020rav","M&T Bank Stadium","2005-01-01","01:02:00","39.278","-76.6227","2005-01-01 13:00:00","66","54.1","44.1","66","66","66","45","6","1021.3","1026.9","14","290","0","0","50"
"200312270was","FedExField","2003-12-26","08:36:00","38.9076","-76.8645","2003-12-26 21:00:00","37.4","33.2","26.6","28.2","28.2","37.4","65","3","1011.7","1022.8","14","290","0","0","0"
"200009170nwe","Foxboro Stadium","2000-09-16","04:15:00","42.0654","-71.2478","2000-09-16 16:00:00","66.9","52.7","39.9","66.9","66.9","66.9","37","5.2","1006","1007.7","14","290","0","0","0"
"200311300pit","Heinz Field","2003-11-29","01:01:00","40.4468","-80.0158","2003-11-29 13:00:00","32","30.5","28","21.2","21.2","32","85","3.4","966.8","1014.7","14","280","0","0","100"
"200311300nyg","Giants Stadium","2003-11-29","01:02:00","40.8128","-74.0742","2003-11-29 13:00:00","46","38.5","28","39.3","39.3","46","49","3.3","998","998.4","14","280","0","0","88"
"200011050cle","Cleveland Browns Stadium","2000-11-04","01:03:00","41.5061","-81.6995","2000-11-04 13:00:00","50","45.5","41","44.4","44.4","50","71","5.5","996.2","1018.1","14","270","0","0","88"
"200612240pit","Heinz Field","2006-12-23","01:02:00","40.4468","-80.0158","2006-12-23 13:00:00","44.1","39.5","34","36.7","36.7","44.1","67","4.3","968.3","1014","14","260","0","0","100"
"200610150nyj","Giants Stadium","2006-10-14","04:15:00","40.8128","-74.0742","2006-10-14 16:00:00","59","43.9","23","56","56","59","25","2.6","1007.8","1008","14","260","0","0","25"
"200410170jax","Alltel Stadium","2004-10-16","01:02:00","30.324","-81.6373","2004-10-16 13:00:00","75","63.8","57.2","77.5","75","77.5","54","9.9","1014.7","1015.2","14","260","0","0","0"
"200612240det","Ford Field","2006-12-23","01:03:00","42.34","-83.0456","2006-12-23 13:00:00","41","38.3","35.1","32.8","32.8","41","79","4.4","986.8","1009.8","14","250","0","0","100"
"200411210chi","Soldier Field","2004-11-20","01:02:00","41.8623","-87.6167","2004-11-20 12:00:00","48.9","45.4","42.1","43","43","48.9","77","5.7","993.3","1015.9","14","250","0","0","100"
"200610150rav","M&T Bank Stadium","2006-10-14","01:02:00","39.278","-76.6227","2006-10-14 13:00:00","59","44.2","24.1","56","56","59","26","2.7","1006.1","1011.7","14","250","0","0","25"
"200310050phi","Lincoln Financial Field","2003-10-04","04:15:00","39.9008","-75.1675","2003-10-04 16:00:00","64","55.9","50","64","64","64","60","7.6","1007.7","1008.9","14","240","0","0","100"
"200212220was","FedExField","2002-12-21","01:02:00","38.9076","-76.8645","2002-12-21 13:00:00","51.8","40.6","24.8","46.7","46.7","51.8","35","2.8","997","1007.9","14","240","0","0","25"
"200011190chi","Soldier Field","2000-11-18","01:04:00","41.8623","-87.6167","2000-11-18 12:00:00","33.1","28.6","19.9","22.6","22.6","33.1","58","2.3","993.9","1017.7","14","230","0","0","100"
"200410170phi","Lincoln Financial Field","2004-10-16","01:04:00","39.9008","-75.1675","2004-10-16 13:00:00","61","49.8","39","61","61","61","44","5","999.4","1001.5","14","220","0","0","88"
"200311300clt","RCA Dome","2003-11-29","01:00:00","39.7581","-86.1579","2003-11-29 13:00:00","32","29.1","24.1","21.2","21.2","32","72","2.8","991.9","1021.9","14","220","0","0","88"
"200412050clt","RCA Dome","2004-12-04","01:02:00","39.7581","-86.1579","2004-12-04 13:00:00","46.9","41","34","40.5","40.5","46.9","60","4.2","983.6","1013.3","14","220","0","0","88"
"200201270pit","Heinz Field","2002-01-26","12:40:00","40.4468","-80.0158","2002-01-26 13:00:00","48","36.5","17.1","41.8","41.8","48","29","2.1","975.6","1023.4","14","220","0","0","25"
"200309070mia","Pro Player Stadium","2003-09-06","01:06:00","25.958","-80.2389","2003-09-06 13:00:00","86","80.7","79","98.9","86","98.9","80","21","1012.6","1012.9","14","220","0","0","25"
"200210200phi","Veterans Stadium","2002-10-19","04:15:00","39.9066","-75.1711","2002-10-19 16:00:00","64","55","48","64","64","64","56","7.1","1010.4","1011.4","14","210","0","0","88"
"200511130sea","Qwest Field","2005-11-12","04:16:00","47.5952","-122.332","2005-11-12 13:00:00","48","43.7","39","41.8","41.8","48","71","4.9","1024","1024.6","14","200","0","0","88"
"200412250kan","Arrowhead Stadium","2004-12-24","05:00:00","39.0489","-94.4839","2004-12-24 16:00:00","25","19.3","1","12.2","12.2","25","35","1","993.3","1022.5","14","200","0","0","0"
"200612100cin","Paul Brown Stadium","2006-12-09","01:03:00","39.0955","-84.5161","2006-12-09 13:00:00","39.9","29.8","5","31.4","31.4","39.9","23","1.2","1012.4","1030.8","14","200","0","0","0"
"200312280kan","Arrowhead Stadium","2003-12-27","01:00:00","39.0489","-94.4839","2003-12-27 12:00:00","59","54.9","52","56","56","59","77","8.4","980.8","1008.7","14","190","0","0","100"
"200411280cin","Paul Brown Stadium","2004-11-27","01:02:00","39.0955","-84.5161","2004-11-27 13:00:00","52","42.5","30.9","46.9","46.9","52","44","3.7","991.2","1009.2","14","180","0","0","0"
"200110140cin","Paul Brown Stadium","2001-10-13","01:02:00","39.0955","-84.5161","2001-10-13 13:00:00","75.9","67.9","64","78.7","75.9","78.7","67","12.9","991.9","1009.5","14","170","0","0","50"
"200311090rai","Network Associates Coliseum","2003-11-08","04:15:00","37.7516","-122.201","2003-11-08 13:00:00","64.9","57.9","53.1","64.9","64.9","64.9","65","8.5","1013.8","1014.4","14","150","0","0","88"
"200110140gnb","Lambeau Field","2001-10-13","01:02:00","44.5013","-88.0622","2001-10-13 12:00:00","57","55.8","55","53.4","53.4","57","93","9.5","978.6","1003.5","14","140","0","0","100"
"200312140clt","RCA Dome","2003-12-13","01:00:00","39.7581","-86.1579","2003-12-13 13:00:00","30","25.1","14","18.7","18.7","30","51","1.8","994.3","1024.7","14","100","0","0","100"
"200012100mia","Pro Player Stadium","2000-12-09","01:02:00","25.958","-80.2389","2000-12-09 13:00:00","80.1","71","66.9","82.9","80.1","82.9","64","13.9","1018","1018.2","14","80","0","0","88"
"200512250gnb","Lambeau Field","2005-12-24","05:11:00","44.5013","-88.0622","2005-12-24 16:00:00","33.1","32.2","30.9","22.6","22.6","33.1","92","3.7","982.7","1008.1","14","40","0","0","100"
"200311020mia","Pro Player Stadium","2003-11-01","01:04:00","25.958","-80.2389","2003-11-01 13:00:00","84.9","72.4","66.9","88.3","84.9","88.3","55","13.9","1016.7","1017","14","40","0","0","0"
"200411140jax","Alltel Stadium","2004-11-13","01:04:00","30.324","-81.6373","2004-11-13 13:00:00","75","68.2","64.9","78.1","75","78.1","71","12.9","1019.5","1019.8","14","30","0","0","100"
"200612100jax","Alltel Stadium","2006-12-09","01:03:00","30.324","-81.6373","2006-12-09 13:00:00","59","51.5","45","56","56","59","60","6.2","1031.4","1031.8","14","30","0","0","88"
"200412260jax","Alltel Stadium","2004-12-25","01:03:00","30.324","-81.6373","2004-12-25 13:00:00","44.1","43.1","42.1","36.7","36.7","44.1","93","5.6","1016.4","1016.9","14","10","0","0","100"
"200511200den","Invesco Field at Mile High","2005-11-19","04:15:00","39.7439","-105.02","2005-11-19 14:00:00","44.6","33.4","15.8","37.4","37.4","44.6","31","2.3","828.5","1025.1","14","10","0","0","50"
"200312070nyg","Giants Stadium","2003-12-06","01:02:00","40.8128","-74.0742","2003-12-06 13:00:00","25","25","25","12.6","12.6","25","100","2.8","1008.4","1008.7","13","360","0.01","0","100"
"200410100htx","Reliant Stadium","2004-10-09","01:02:00","29.6847","-95.4107","2004-10-09 12:00:00","75.9","69.7","66.9","79","75.9","79","74","14","1008.8","1010.9","13","360","0","0","100"
"200012030was","FedExField","2000-12-02","01:01:00","38.9076","-76.8645","2000-12-02 13:00:00","35.6","29.6","17.6","26.2","26.2","35.6","47","2.1","1020.1","1030.7","13","360","0","0","25"
"200312070phi","Lincoln Financial Field","2003-12-06","01:03:00","39.9008","-75.1675","2003-12-06 13:00:00","28.9","27.5","25","17.7","17.7","28.9","85","2.8","1009.8","1010.6","13","350","0","0","100"
"200212150buf","Ralph Wilson Stadium","2002-12-14","01:02:00","42.7738","-78.787","2002-12-14 13:00:00","36","35.6","35.1","26.7","26.7","36","96","4.4","975.6","1002.1","13","340","0.01","0","100"
"200111190min","Hubert H. Humphrey Metrodome","2001-11-18","09:10:00","44.9709","-93.2548","2001-11-18 20:00:00","43","39","34","35.7","35.7","43","70","4.2","986.9","1017.6","13","340","0","0","88"
"200212010min","Hubert H. Humphrey Metrodome","2002-11-30","12:00:00","44.9709","-93.2548","2002-11-30 11:00:00","19.9","15.5","0","6.2","6.2","19.9","41","1","988.9","1020.5","13","340","0","0","25"
"200110280phi","Veterans Stadium","2001-10-27","04:15:00","39.9066","-75.1711","2001-10-27 16:00:00","50","40.7","28","44.7","44.7","50","42","3.2","1015.8","1016.9","13","330","0","0","100"
"200212010kan","Arrowhead Stadium","2002-11-30","01:00:00","39.0489","-94.4839","2002-11-30 12:00:00","33.1","26.5","10.9","23","23","33.1","39","1.6","996.3","1025.7","13","330","0","0","0"
"200012030nor","Louisiana Superdome","2000-12-02","01:02:00","29.9511","-90.0812","2000-12-02 12:00:00","54","47.4","41","49.7","49.7","54","61","5.3","1025.4","1025.6","13","330","0","0","0"
"200309290chi","Soldier Field","2003-09-28","09:09:00","41.8623","-87.6167","2003-09-28 20:00:00","50","44.6","39","44.7","44.7","50","66","5.1","993.9","1016.9","13","320","0","0","100"
"200011050det","Pontiac Silverdome","2000-11-04","01:01:00","42.6458","-83.255","2000-11-04 13:00:00","46.9","40.3","32","40.7","40.7","46.9","56","3.9","981.3","1017.9","13","320","0","0","88"
"200311090nyg","Giants Stadium","2003-11-08","01:04:00","40.8128","-74.0742","2003-11-08 13:00:00","41","32.6","16","33.1","33.1","41","36","1.9","1029.4","1029.9","13","320","0","0","25"
"200211240nwe","Gillette Stadium","2002-11-23","01:02:00","42.0909","-71.2643","2002-11-23 13:00:00","39.9","34.5","26.1","31.8","31.8","39.9","57","3","996.2","997.9","13","310","0","0","100"
"200411210min","Hubert H. Humphrey Metrodome","2004-11-20","01:00:00","44.9709","-93.2548","2004-11-20 12:00:00","37.9","34.3","28.9","29.2","29.2","37.9","70","3.4","987.5","1018.7","13","310","0","0","100"
"200211170atl","Georgia Dome","2002-11-16","01:05:00","33.7577","-84.4008","2002-11-16 13:00:00","53.1","51.9","51.1","48.6","48.6","53.1","93","8.2","979","1009.8","13","310","0.03","0","88"
"200412180nyg","Giants Stadium","2004-12-17","01:37:00","40.8128","-74.0742","2004-12-17 14:00:00","46","36.6","21","39.6","39.6","46","37","2.4","1021","1021.1","13","310","0","0","0"
"200012240phi","Veterans Stadium","2000-12-23","01:03:00","39.9066","-75.1711","2000-12-23 13:00:00","26.1","21.7","10","14","14","26.1","50","1.5","1030.7","1031.6","13","310","0","0","0"
"200412190chi","Soldier Field","2004-12-18","01:02:00","41.8623","-87.6167","2004-12-18 12:00:00","39","34.6","28","30.6","30.6","39","64","3.3","985.7","1008.8","13","300","0","0","88"
"200010220rai","Network Associates Coliseum","2000-10-21","04:05:00","37.7516","-122.201","2000-10-21 13:00:00","66.9","51.7","37","66.9","66.9","66.9","33","4.6","1013.2","1013.9","13","300","0","0","25"
"200112300gnb","Lambeau Field","2001-12-29","01:02:00","44.5013","-88.0622","2001-12-29 12:00:00","18","15.3","7","3.6","3.6","18","62","1.3","988.2","1014.4","13","300","0","0","0"
